voxelID mppcID probability
3 68 0.0004288
3 69 0.0004624
3 70 0.0004696
3 71 0.0004504
3 72 0.000428
3 73 0.00044
3 74 0.00046
3 75 0.000428
3 76 0.0004488
3 77 0.0004536
3 78 0.0004696
3 79 0.000428
3 80 0.00044
3 81 0.0004592
3 82 0.000464
3 83 0.000444
3 84 0.0004616
3 85 0.0004344
3 86 0.0004536
3 87 0.0004352
3 88 0.000476
3 89 0.0004512
3 90 0.0004544
3 91 0.000496
3 92 0.0004424
3 93 0.0005072
3 94 0.000468
3 95 0.000448
3 96 0.0004896
3 97 0.0005024
3 98 0.0004872
3 99 0.00048
3 100 0.000516
3 101 0.00052
3 102 0.0005216
3 103 0.0005424
3 104 0.0004776
3 105 0.000504
3 106 0.0005424
3 107 0.0005552
3 108 0.0005344
3 109 0.000544
3 110 0.0005448
3 111 0.0005328
3 112 0.00054
3 113 0.0005456
3 114 0.0005416
3 115 0.00052
3 116 0.0005672
3 117 0.000544
3 118 0.0006168
3 119 0.0005704
3 120 0.0005744
3 121 0.0005568
3 122 0.000596
3 123 0.0006032
3 124 0.0006112
3 125 0.000592
3 126 0.0005496
3 127 0.0005792
3 128 0.00062
4 1 0.0006976
4 2 0.0006656
4 3 0.0006896
4 4 0.0006032
4 5 0.0006296
4 6 0.0006336
4 7 0.0006568
4 8 0.0006312
4 9 0.0006336
4 10 0.0006472
4 11 0.0006264
4 12 0.0006312
4 13 0.0005872
4 14 0.0006136
4 15 0.0006104
4 16 0.0005656
4 17 0.0006168
4 18 0.0005768
4 19 0.0005736
4 20 0.0005368
4 21 0.000588
4 22 0.0005976
4 23 0.0005408
4 24 0.0005304
4 25 0.0005176
4 26 0.0005312
4 27 0.0005152
4 28 0.0005
4 29 0.0004824
4 30 0.000476
4 31 0.000492
4 32 0.0004608
4 33 0.000476
4 34 0.0004504
4 35 0.0004792
4 36 0.0004424
4 37 0.0004672
4 38 0.0004496
4 39 0.000428
4 40 0.0004384
4 41 0.0004616
4 42 0.0004368
4 43 0.0004272
4 44 0.0004432
4 45 0.0004256
4 46 0.0004712
4 47 0.0004552
4 48 0.0004072
4 49 0.0004616
4 50 0.0004048
4 51 0.0004304
4 52 0.00042
4 53 0.0004504
4 54 0.0004112
4 55 0.0004376
4 56 0.0004168
4 57 0.0004496
4 58 0.000436
4 59 0.000428
4 60 0.0004088
4 61 0.0004096
4 62 0.0003768
4 63 0.0004224
4 64 0.0003968
4 65 0.0004448
4 66 0.00044
4 67 0.000432
4 68 0.00044
4 69 0.0003984
4 70 0.0004232
4 71 0.0004088
4 72 0.0004288
4 73 0.000408
4 74 0.0004384
4 75 0.000444
4 76 0.0004192
4 77 0.0004472
4 78 0.000444
4 79 0.0004448
4 80 0.0004376
4 81 0.000388
4 82 0.000388
4 83 0.0004264
4 84 0.000416
4 85 0.0004096
4 86 0.000464
4 87 0.0004352
4 88 0.000444
4 89 0.0004424
4 90 0.0004496
4 91 0.0004712
4 92 0.0004896
4 93 0.0004984
4 94 0.0004648
4 95 0.0004672
4 96 0.0004728
4 97 0.0005016
4 98 0.0004744
4 99 0.0004776
4 100 0.0004968
4 101 0.0005096
4 102 0.0005032
4 103 0.0005096
4 104 0.0005512
4 105 0.0005272
4 106 0.0005072
4 107 0.0005792
4 108 0.0005472
4 109 0.0005576
4 110 0.0005768
4 111 0.0005304
4 112 0.0006176
4 113 0.0005904
4 114 0.0005928
4 115 0.0005624
4 116 0.0005928
4 117 0.0006016
4 118 0.0005904
4 119 0.000612
4 120 0.0006352
4 121 0.0006408
4 122 0.0006368
4 123 0.00066
4 124 0.00068
4 125 0.0006536
